Tabelle: 46241-0007
Casualties: Germany, years, sex, age groups, type of road;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
use, area, severity of injury;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Statistics of road traffic accidents;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germany;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Casualties (number);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Sex;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Male;;;;;;;;;;;;;;;;;;;;;;;;Female;;;;;;;;;;;;;;;;;;;;;;;;No data provided;;;;;;;;;;;;;;;;;;;;;;;;Total;;;;;;;;;;;;;;;;;;;;;;;
;;;;under 15 years;;15 to under 18 years;;18 to under 21 years;;21 to under 25 years;;25 to under 35 years;;35 to under 45 years;;45 to under 55 years;;55 to under 65 years;;65 to under 75 years;;75 years and over;;age unknown;;Total;;under 15 years;;15 to under 18 years;;18 to under 21 years;;21 to under 25 years;;25 to under 35 years;;35 to under 45 years;;45 to under 55 years;;55 to under 65 years;;65 to under 75 years;;75 years and over;;age unknown;;Total;;under 15 years;;15 to under 18 years;;18 to under 21 years;;21 to under 25 years;;25 to under 35 years;;35 to under 45 years;;45 to under 55 years;;55 to under 65 years;;65 to under 75 years;;75 years and over;;age unknown;;Total;;under 15 years;;15 to under 18 years;;18 to under 21 years;;21 to under 25 years;;25 to under 35 years;;35 to under 45 years;;45 to under 55 years;;55 to under 65 years;;65 to under 75 years;;75 years and over;;age unknown;;Total;
2008;Motorcycle with insurance plate;Inside built-up areas;Persons killed;-;;4;e;4;e;2;e;2;e;7;e;7;e;2;e;11;e;6;e;-;;45;e;-;;-;;-;;-;;-;;1;e;1;e;-;;-;;-;;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;4;e;4;e;2;e;2;e;8;e;8;e;2;e;11;e;6;e;-;;47;e
;;;Persons seriously injured;34;e;571;e;210;e;134;e;299;e;373;e;437;e;229;e;170;e;53;e;-;;2510;e;20;e;170;e;86;e;51;e;68;e;96;e;97;e;38;e;16;e;10;e;-;;652;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;54;e;741;e;296;e;185;e;367;e;469;e;534;e;267;e;186;e;63;e;-;;3162;e
;;;Persons slightly injured;125;e;3224;e;1326;e;817;e;1481;e;1648;e;1388;e;701;e;484;e;154;e;16;e;11364;e;75;e;1236;e;626;e;415;e;553;e;577;e;423;e;121;e;52;e;10;e;2;e;4090;e;3;e;-;;1;e;1;e;-;;1;e;-;;-;;-;;-;;9;e;15;e;203;e;4460;e;1953;e;1233;e;2034;e;2226;e;1811;e;822;e;536;e;164;e;27;e;15469;e
;;;Total;159;e;3799;e;1540;e;953;e;1782;e;2028;e;1832;e;932;e;665;e;213;e;16;e;13919;e;95;e;1406;e;712;e;466;e;621;e;674;e;521;e;159;e;68;e;20;e;2;e;4744;e;3;e;-;;1;e;1;e;-;;1;e;-;;-;;-;;-;;9;e;15;e;257;e;5205;e;2253;e;1420;e;2403;e;2703;e;2353;e;1091;e;733;e;233;e;27;e;18678;e
;;Outside built-up areas (excl. motorways/freeways);Persons killed;1;e;9;e;3;e;2;e;2;e;8;e;11;e;6;e;10;e;5;e;-;;57;e;-;;2;e;1;e;-;;-;;1;e;1;e;1;e;-;;-;;-;;6;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;11;e;4;e;2;e;2;e;9;e;12;e;7;e;10;e;5;e;-;;63;e
;;;Persons seriously injured;10;e;228;e;85;e;29;e;84;e;132;e;111;e;66;e;61;e;29;e;-;;835;e;7;e;74;e;23;e;9;e;18;e;18;e;20;e;9;e;9;e;1;e;-;;188;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;17;e;302;e;108;e;38;e;102;e;150;e;131;e;75;e;70;e;30;e;-;;1023;e
;;;Persons slightly injured;15;e;668;e;215;e;100;e;166;e;249;e;195;e;104;e;97;e;35;e;-;;1844;e;21;e;279;e;83;e;28;e;45;e;59;e;49;e;20;e;7;e;6;e;-;;597;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;36;e;947;e;298;e;128;e;211;e;308;e;244;e;124;e;104;e;41;e;1;e;2442;e
;;;Total;26;e;905;e;303;e;131;e;252;e;389;e;317;e;176;e;168;e;69;e;-;;2736;e;28;e;355;e;107;e;37;e;63;e;78;e;70;e;30;e;16;e;7;e;-;;791;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;54;e;1260;e;410;e;168;e;315;e;467;e;387;e;206;e;184;e;76;e;1;e;3528;e
;;On motorways/freeways;Persons killed;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Persons seriously injured;-;;-;;1;e;-;;-;;-;;-;;-;;1;e;-;;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;1;e;-;;-;;2;e
;;;Persons slightly injured;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;1;e
;;;Total;-;;-;;1;e;-;;-;;-;;1;e;-;;1;e;-;;-;;3;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;;1;e;-;;1;e;-;;-;;3;e
;;Total;Persons killed;1;e;13;e;7;e;4;e;4;e;15;e;18;e;8;e;21;e;11;e;-;;102;e;-;;2;e;1;e;-;;-;;2;e;2;e;1;e;-;;-;;-;;8;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;15;e;8;e;4;e;4;e;17;e;20;e;9;e;21;e;11;e;-;;110;e
;;;Persons seriously injured;44;e;799;e;296;e;163;e;383;e;505;e;548;e;295;e;232;e;82;e;-;;3347;e;27;e;244;e;109;e;60;e;86;e;114;e;117;e;47;e;25;e;11;e;-;;840;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;71;e;1043;e;405;e;223;e;469;e;619;e;665;e;342;e;257;e;93;e;-;;4187;e
;;;Persons slightly injured;140;e;3892;e;1541;e;917;e;1647;e;1897;e;1584;e;805;e;581;e;189;e;16;e;13209;e;96;e;1515;e;709;e;443;e;598;e;636;e;472;e;141;e;59;e;16;e;2;e;4687;e;3;e;-;;1;e;1;e;-;;1;e;-;;-;;-;;-;;10;e;16;e;239;e;5407;e;2251;e;1361;e;2245;e;2534;e;2056;e;946;e;640;e;205;e;28;e;17912;e
;;;Total;185;e;4704;e;1844;e;1084;e;2034;e;2417;e;2150;e;1108;e;834;e;282;e;16;e;16658;e;123;e;1761;e;819;e;503;e;684;e;752;e;591;e;189;e;84;e;27;e;2;e;5535;e;3;e;-;;1;e;1;e;-;;1;e;-;;-;;-;;-;;10;e;16;e;311;e;6465;e;2664;e;1588;e;2718;e;3170;e;2741;e;1297;e;918;e;309;e;28;e;22209;e
;Motorcycle with official number plate;Inside built-up areas;Persons killed;1;e;14;e;7;e;22;e;30;e;29;e;28;e;11;e;7;e;1;e;-;;150;e;-;;3;e;3;e;-;;-;;6;e;2;e;-;;1;e;-;;-;;15;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;17;e;10;e;22;e;30;e;35;e;30;e;11;e;8;e;1;e;-;;165;e
;;;Persons seriously injured;17;e;425;e;346;e;341;e;668;e;812;e;859;e;367;e;151;e;26;e;-;;4012;e;3;e;63;e;48;e;48;e;69;e;118;e;114;e;32;e;2;e;1;e;-;;498;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;20;e;488;e;394;e;389;e;737;e;930;e;973;e;399;e;153;e;27;e;1;e;4511;e
;;;Persons slightly injured;50;e;1510;e;1099;e;946;e;1783;e;2336;e;2673;e;1123;e;503;e;54;e;13;e;12090;e;56;e;344;e;250;e;211;e;317;e;420;e;398;e;83;e;30;e;1;e;2;e;2112;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;4;e;5;e;107;e;1854;e;1349;e;1157;e;2100;e;2756;e;3071;e;1206;e;533;e;55;e;19;e;14207;e
;;;Total;68;e;1949;e;1452;e;1309;e;2481;e;3177;e;3560;e;1501;e;661;e;81;e;13;e;16252;e;59;e;410;e;301;e;259;e;386;e;544;e;514;e;115;e;33;e;2;e;2;e;2625;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;5;e;6;e;128;e;2359;e;1753;e;1568;e;2867;e;3721;e;4074;e;1616;e;694;e;83;e;20;e;18883;e
;;Outside built-up areas (excl. motorways/freeways);Persons killed;1;e;21;e;19;e;67;e;87;e;83;e;87;e;33;e;14;e;3;e;-;;415;e;-;;4;e;3;e;4;e;9;e;7;e;7;e;2;e;-;;-;;-;;36;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;25;e;22;e;71;e;96;e;90;e;94;e;35;e;14;e;3;e;-;;451;e
;;;Persons seriously injured;18;e;272;e;364;e;400;e;731;e;906;e;942;e;310;e;135;e;12;e;2;e;4092;e;15;e;55;e;48;e;40;e;95;e;138;e;140;e;23;e;7;e;-;;1;e;562;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e;2;e;33;e;327;e;412;e;440;e;826;e;1044;e;1082;e;333;e;142;e;12;e;5;e;4656;e
;;;Persons slightly injured;29;e;573;e;438;e;485;e;820;e;1009;e;990;e;400;e;147;e;21;e;3;e;4915;e;21;e;119;e;97;e;72;e;129;e;204;e;159;e;32;e;8;e;3;e;-;;844;e;-;;-;;-;;-;;-;;1;e;1;e;-;;-;;-;;2;e;4;e;50;e;692;e;535;e;557;e;949;e;1214;e;1150;e;432;e;155;e;24;e;5;e;5763;e
;;;Total;48;e;866;e;821;e;952;e;1638;e;1998;e;2019;e;743;e;296;e;36;e;5;e;9422;e;36;e;178;e;148;e;116;e;233;e;349;e;306;e;57;e;15;e;3;e;1;e;1442;e;-;;-;;-;;-;;-;;1;e;1;e;-;;-;;-;;4;e;6;e;84;e;1044;e;969;e;1068;e;1871;e;2348;e;2326;e;800;e;311;e;39;e;10;e;10870;e
;;On motorways/freeways;Persons killed;-;;-;;1;e;2;e;10;e;5;e;7;e;4;e;2;e;-;;-;;31;e;-;;-;;-;;1;e;-;;1;e;4;e;3;e;-;;-;;-;;9;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;3;e;10;e;6;e;11;e;7;e;2;e;-;;-;;40;e
;;;Persons seriously injured;1;e;3;e;12;e;27;e;69;e;75;e;65;e;23;e;13;e;4;e;-;;292;e;1;e;2;e;-;;5;e;12;e;14;e;10;e;2;e;-;;-;;-;;46;e;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;1;e;2;e;5;e;12;e;32;e;81;e;90;e;75;e;25;e;13;e;4;e;-;;339;e
;;;Persons slightly injured;1;e;14;e;32;e;41;e;86;e;120;e;112;e;25;e;12;e;2;e;-;;445;e;-;;4;e;5;e;10;e;11;e;15;e;13;e;3;e;1;e;-;;-;;62;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;1;e;18;e;37;e;51;e;97;e;135;e;125;e;28;e;13;e;2;e;1;e;508;e
;;;Total;2;e;17;e;45;e;70;e;165;e;200;e;184;e;52;e;27;e;6;e;-;;768;e;1;e;6;e;5;e;16;e;23;e;30;e;27;e;8;e;1;e;-;;-;;117;e;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;1;e;2;e;3;e;23;e;50;e;86;e;188;e;231;e;211;e;60;e;28;e;6;e;1;e;887;e
;;Total;Persons killed;2;e;35;e;27;e;91;e;127;e;117;e;122;e;48;e;23;e;4;e;-;;596;e;-;;7;e;6;e;5;e;9;e;14;e;13;e;5;e;1;e;-;;-;;60;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e;42;e;33;e;96;e;136;e;131;e;135;e;53;e;24;e;4;e;-;;656;e
;;;Persons seriously injured;36;e;700;e;722;e;768;e;1468;e;1793;e;1866;e;700;e;299;e;42;e;2;e;8396;e;19;e;120;e;96;e;93;e;176;e;270;e;264;e;57;e;9;e;1;e;1;e;1106;e;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;3;e;4;e;55;e;820;e;818;e;861;e;1644;e;2064;e;2130;e;757;e;308;e;43;e;6;e;9506;e
;;;Persons slightly injured;80;e;2097;e;1569;e;1472;e;2689;e;3465;e;3775;e;1548;e;662;e;77;e;16;e;17450;e;77;e;467;e;352;e;293;e;457;e;639;e;570;e;118;e;39;e;4;e;2;e;3018;e;1;e;-;;-;;-;;-;;1;e;1;e;-;;-;;-;;7;e;10;e;158;e;2564;e;1921;e;1765;e;3146;e;4105;e;4346;e;1666;e;701;e;81;e;25;e;20478;e
;;;Total;118;e;2832;e;2318;e;2331;e;4284;e;5375;e;5763;e;2296;e;984;e;123;e;18;e;26442;e;96;e;594;e;454;e;391;e;642;e;923;e;847;e;180;e;49;e;5;e;3;e;4184;e;1;e;-;;-;;-;;-;;2;e;1;e;-;;-;;-;;10;e;14;e;215;e;3426;e;2772;e;2722;e;4926;e;6300;e;6611;e;2476;e;1033;e;128;e;31;e;30640;e
;Small electric vehicles;Inside built-up areas;Persons killed;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Persons seriously injured;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Persons slightly injured;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Total;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;Outside built-up areas (excl. motorways/freeways);Persons killed;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Persons seriously injured;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Persons slightly injured;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Total;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;On motorways/freeways;Persons killed;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Persons seriously injured;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Persons slightly injured;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Total;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;Total;Persons killed;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Persons seriously injured;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Persons slightly injured;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;;Total;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;Passenger car;Inside built-up areas;Persons killed;2;e;7;e;36;e;31;e;23;e;14;e;23;e;18;e;19;e;19;e;1;e;193;e;-;;3;e;8;e;3;e;11;e;7;e;5;e;5;e;15;e;19;e;-;;76;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e;10;e;44;e;34;e;34;e;21;e;28;e;23;e;34;e;38;e;1;e;269;e
;;;Persons seriously injured;124;e;162;e;791;e;624;e;788;e;615;e;524;e;369;e;418;e;329;e;6;e;4750;e;150;e;149;e;514;e;415;e;650;e;612;e;578;e;407;e;391;e;335;e;4;e;4205;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;2;e;274;e;311;e;1305;e;1039;e;1438;e;1227;e;1102;e;776;e;809;e;665;e;11;e;8957;e
;;;Persons slightly injured;2310;e;1095;e;5779;e;5514;e;9379;e;8820;e;6633;e;3841;e;2693;e;1353;e;58;e;47475;e;2747;e;1674;e;6211;e;6461;e;11571;e;11363;e;9252;e;5166;e;3434;e;1525;e;60;e;59464;e;10;e;-;;2;e;4;e;5;e;7;e;4;e;5;e;1;e;1;e;44;e;83;e;5067;e;2769;e;11992;e;11979;e;20955;e;20190;e;15889;e;9012;e;6128;e;2879;e;162;e;107022;e
;;;Total;2436;e;1264;e;6606;e;6169;e;10190;e;9449;e;7180;e;4228;e;3130;e;1701;e;65;e;52418;e;2897;e;1826;e;6733;e;6879;e;12232;e;11982;e;9835;e;5578;e;3840;e;1879;e;64;e;63745;e;10;e;-;;2;e;4;e;5;e;7;e;4;e;5;e;1;e;2;e;45;e;85;e;5343;e;3090;e;13341;e;13052;e;22427;e;21438;e;17019;e;9811;e;6971;e;3582;e;174;e;116248;e
;;Outside built-up areas (excl. motorways/freeways);Persons killed;19;e;32;e;224;e;184;e;193;e;129;e;144;e;103;e;91;e;105;e;-;;1224;e;24;e;29;e;67;e;59;e;79;e;55;e;68;e;49;e;47;e;71;e;1;e;549;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;43;e;61;e;291;e;243;e;272;e;184;e;212;e;152;e;138;e;176;e;2;e;1774;e
;;;Persons seriously injured;280;e;270;e;1944;e;1456;e;1636;e;1263;e;1192;e;715;e;573;e;503;e;5;e;9837;e;291;e;344;e;1389;e;882;e;1220;e;1064;e;1074;e;702;e;662;e;437;e;6;e;8071;e;-;;1;e;2;e;1;e;1;e;1;e;-;;-;;-;;-;;2;e;8;e;571;e;615;e;3335;e;2339;e;2857;e;2328;e;2266;e;1417;e;1235;e;940;e;13;e;17916;e
;;;Persons slightly injured;1486;e;1011;e;5884;e;4448;e;5932;e;5251;e;4093;e;2409;e;1630;e;995;e;22;e;33161;e;1654;e;1295;e;5191;e;4198;e;5778;e;5734;e;4740;e;2498;e;1735;e;866;e;23;e;33712;e;3;e;2;e;3;e;3;e;3;e;1;e;-;;-;;1;e;1;e;23;e;40;e;3143;e;2308;e;11078;e;8649;e;11713;e;10986;e;8833;e;4907;e;3366;e;1862;e;68;e;66913;e
;;;Total;1785;e;1313;e;8052;e;6088;e;7761;e;6643;e;5429;e;3227;e;2294;e;1603;e;27;e;44222;e;1969;e;1668;e;6647;e;5139;e;7077;e;6853;e;5882;e;3249;e;2444;e;1374;e;30;e;42332;e;3;e;3;e;5;e;4;e;4;e;2;e;-;;-;;1;e;1;e;26;e;49;e;3757;e;2984;e;14704;e;11231;e;14842;e;13498;e;11311;e;6476;e;4739;e;2978;e;83;e;86603;e
;;On motorways/freeways;Persons killed;2;e;2;e;12;e;21;e;40;e;44;e;46;e;31;e;21;e;12;e;-;;231;e;4;e;-;;3;e;5;e;19;e;20;e;12;e;12;e;8;e;10;e;1;e;94;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;6;e;2;e;15;e;26;e;59;e;64;e;58;e;43;e;29;e;22;e;1;e;325;e
;;;Persons seriously injured;84;e;24;e;184;e;263;e;440;e;409;e;334;e;219;e;144;e;72;e;3;e;2176;e;73;e;33;e;133;e;189;e;291;e;270;e;192;e;155;e;134;e;69;e;-;;1539;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;157;e;57;e;317;e;452;e;731;e;679;e;526;e;374;e;278;e;141;e;4;e;3716;e
;;;Persons slightly injured;568;e;177;e;888;e;1313;e;2272;e;2329;e;1633;e;908;e;498;e;188;e;9;e;10783;e;561;e;216;e;873;e;1213;e;2118;e;1605;e;1345;e;774;e;525;e;179;e;19;e;9428;e;2;e;1;e;1;e;-;;5;e;3;e;2;e;-;;-;;-;;6;e;20;e;1131;e;394;e;1762;e;2526;e;4395;e;3937;e;2980;e;1682;e;1023;e;367;e;34;e;20231;e
;;;Total;654;e;203;e;1084;e;1597;e;2752;e;2782;e;2013;e;1158;e;663;e;272;e;12;e;13190;e;638;e;249;e;1009;e;1407;e;2428;e;1895;e;1549;e;941;e;667;e;258;e;20;e;11061;e;2;e;1;e;1;e;-;;5;e;3;e;2;e;-;;-;;-;;7;e;21;e;1294;e;453;e;2094;e;3004;e;5185;e;4680;e;3564;e;2099;e;1330;e;530;e;39;e;24272;e
;;Total;Persons killed;23;e;41;e;272;e;236;e;256;e;187;e;213;e;152;e;131;e;136;e;1;e;1648;e;28;e;32;e;78;e;67;e;109;e;82;e;85;e;66;e;70;e;100;e;2;e;719;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;51;e;73;e;350;e;303;e;365;e;269;e;298;e;218;e;201;e;236;e;4;e;2368;e
;;;Persons seriously injured;488;e;456;e;2919;e;2343;e;2864;e;2287;e;2050;e;1303;e;1135;e;904;e;14;e;16763;e;514;e;526;e;2036;e;1486;e;2161;e;1946;e;1844;e;1264;e;1187;e;841;e;10;e;13815;e;-;;1;e;2;e;1;e;1;e;1;e;-;;-;;-;;1;e;4;e;11;e;1002;e;983;e;4957;e;3830;e;5026;e;4234;e;3894;e;2567;e;2322;e;1746;e;28;e;30589;e
;;;Persons slightly injured;4364;e;2283;e;12551;e;11275;e;17583;e;16400;e;12359;e;7158;e;4821;e;2536;e;89;e;91419;e;4962;e;3185;e;12275;e;11872;e;19467;e;18702;e;15337;e;8438;e;5694;e;2570;e;102;e;102604;e;15;e;3;e;6;e;7;e;13;e;11;e;6;e;5;e;2;e;2;e;73;e;143;e;9341;e;5471;e;24832;e;23154;e;37063;e;35113;e;27702;e;15601;e;10517;e;5108;e;264;e;194166;e
;;;Total;4875;e;2780;e;15742;e;13854;e;20703;e;18874;e;14622;e;8613;e;6087;e;3576;e;104;e;109830;e;5504;e;3743;e;14389;e;13425;e;21737;e;20730;e;17266;e;9768;e;6951;e;3511;e;114;e;117138;e;15;e;4;e;8;e;8;e;14;e;12;e;6;e;5;e;2;e;3;e;78;e;155;e;10394;e;6527;e;30139;e;27287;e;42454;e;39616;e;31894;e;18386;e;13040;e;7090;e;296;e;227123;e
;Motor bus;Inside built-up areas;Persons killed;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;4;e;-;;4;e
;;;Persons seriously injured;21;e;5;e;-;;-;;4;e;8;e;11;e;5;e;9;e;7;e;1;e;71;e;17;e;4;e;5;e;6;e;12;e;18;e;19;e;21;e;40;e;49;e;1;e;192;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;38;e;9;e;5;e;6;e;16;e;26;e;30;e;26;e;49;e;56;e;2;e;263;e
;;;Persons slightly injured;274;e;47;e;34;e;52;e;101;e;160;e;168;e;133;e;127;e;99;e;4;e;1199;e;376;e;92;e;80;e;92;e;231;e;273;e;335;e;372;e;424;e;403;e;9;e;2687;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;7;e;7;e;650;e;139;e;114;e;144;e;332;e;433;e;503;e;505;e;551;e;502;e;20;e;3893;e
